datetime,x,y,z,vx,vy,vz,identifier
A.D. 2024-Oct-02 13:00:00.0000,-2.921092256775986,-1.13751523965989,0.3760224731510814,0.001750148066982235,-0.008410642657082409,0.001837407619419631,3
A.D. 2024-Oct-02 14:00:00.0000,-2.921019309976323,-1.137865673785926,0.3760990287118695,0.001751298299704152,-0.008410195374513792,0.00183725929498528,3
A.D. 2024-Oct-02 15:00:00.0000,-2.920946315252441,-1.138216089272916,0.3761755780920441,0.0017524484293633,-0.00840974798266559,0.001837110949933652,3
A.D. 2024-Oct-02 16:00:00.0000,-2.92087327260864,-1.138566486116299,0.3762521212907446,0.001753598455962656,-0.008409300481555956,0.001836962584268749,3
A.D. 2024-Oct-02 17:00:00.0000,-2.92080018204921,-1.138916864311526,0.3763286583071131,0.001754748379505236,-0.008408852871203024,0.001836814197994565,3
A.D. 2024-Oct-02 18:00:00.0000,-2.920727043578446,-1.13926722385405,0.3764051891402916,0.001755898199994053,-0.008408405151624918,0.001836665791115095,3
A.D. 2024-Oct-02 19:00:00.0000,-2.920653857200642,-1.139617564739312,0.3764817137894201,0.001757047917432086,-0.008407957322839775,0.001836517363634335,3
A.D. 2024-Oct-02 20:00:00.0000,-2.920580622920091,-1.139967886962767,0.3765582322536412,0.001758197531822354,-0.008407509384865713,0.001836368915556278,3
A.D. 2024-Oct-02 21:00:00.0000,-2.920507340741088,-1.140318190519869,0.3766347445320974,0.001759347043167873,-0.008407061337720843,0.001836220446884915,3
A.D. 2024-Oct-02 22:00:00.0000,-2.920434010667925,-1.140668475406063,0.3767112506239292,0.001760496451471629,-0.00840661318142329,0.001836071957624238,3
A.D. 2024-Oct-02 23:00:00.0000,-2.920360632704897,-1.141018741616803,0.3767877505282796,0.001761645756736631,-0.00840616491599115,0.001835923447778237,3
A.D. 2024-Oct-03 00:00:00.0000,-2.920287206856294,-1.141368989147548,0.3768642442442918,0.001762794958965904,-0.008405716541442523,0.001835774917350899,3
A.D. 2024-Oct-03 01:00:00.0000,-2.920213733126413,-1.141719217993743,0.3769407317711067,0.001763944058162431,-0.008405268057795517,0.001835626366346214,3
A.D. 2024-Oct-03 02:00:00.0000,-2.920140211519545,-1.142069428150846,0.3770172131078677,0.001765093054329232,-0.00840481946506822,0.001835477794768168,3
A.D. 2024-Oct-03 03:00:00.0000,-2.920066642039983,-1.142419619614318,0.3770936882537186,0.001766241947469331,-0.008404370763278712,0.001835329202620743,3
A.D. 2024-Oct-03 04:00:00.0000,-2.91999302469202,-1.142769792379606,0.3771701572078007,0.001767390737585711,-0.008403921952445088,0.001835180589907928,3
A.D. 2024-Oct-03 05:00:00.0000,-2.919919359479949,-1.143119946442172,0.3772466199692582,0.001768539424681396,-0.008403473032585422,0.001835031956633704,3
A.D. 2024-Oct-03 06:00:00.0000,-2.919845646408061,-1.143470081797476,0.377323076537235,0.00176968800875941,-0.008403024003717778,0.00183488330280205,3
A.D. 2024-Oct-03 07:00:00.0000,-2.91977188548065,-1.143820198440969,0.3773995269108731,0.001770836489822741,-0.008402574865860235,0.00183473462841695,3
A.D. 2024-Oct-03 08:00:00.0000,-2.919698076702007,-1.144170296368115,0.3774759710893171,0.001771984867874413,-0.008402125619030852,0.001834585933482383,3
A.D. 2024-Oct-03 09:00:00.0000,-2.919624220076424,-1.144520375574376,0.3775524090717115,0.001773133142917452,-0.008401676263247683,0.001834437218002325,3
A.D. 2024-Oct-03 10:00:00.0000,-2.919550315608194,-1.144870436055207,0.3776288408571989,0.001774281314954848,-0.00840122679852879,0.001834288481980758,3
A.D. 2024-Oct-03 11:00:00.0000,-2.919476363301609,-1.145220477806072,0.3777052664449242,0.001775429383989629,-0.008400777224892214,0.001834139725421655,3
A.D. 2024-Oct-03 12:00:00.0000,-2.919402363160958,-1.145570500822437,0.3777816858340324,0.001776577350024822,-0.008400327542356,0.001833990948328989,3
A.D. 2024-Oct-03 13:00:00.0000,-2.919328315190537,-1.145920505099757,0.3778580990236667,0.001777725213063418,-0.00839987775093819,0.001833842150706738,3
A.D. 2024-Oct-03 14:00:00.0000,-2.919254219394634,-1.1462704906335,0.3779345060129725,0.001778872973108449,-0.008399427850656817,0.001833693332558874,3
A.D. 2024-Oct-03 15:00:00.0000,-2.919180075777541,-1.146620457419135,0.3780109068010953,0.001780020630162942,-0.008398977841529901,0.001833544493889367,3
A.D. 2024-Oct-03 16:00:00.0000,-2.919105884343551,-1.146970405452118,0.3780873013871785,0.001781168184229893,-0.008398527723575482,0.001833395634702188,3
A.D. 2024-Oct-03 17:00:00.0000,-2.919031645096953,-1.147320334727919,0.3781636897703682,0.001782315635312332,-0.008398077496811566,0.001833246755001306,3
A.D. 2024-Oct-03 18:00:00.0000,-2.918957358042038,-1.147670245242009,0.3782400719498107,0.001783462983413292,-0.008397627161256168,0.001833097854790688,3
A.D. 2024-Oct-03 19:00:00.0000,-2.918883023183099,-1.148020136989848,0.3783164479246495,0.001784610228535768,-0.008397176716927305,0.001832948934074306,3
A.D. 2024-Oct-03 20:00:00.0000,-2.918808640524424,-1.148370009966907,0.3783928176940315,0.001785757370682795,-0.008396726163842976,0.00183279999285612,3
A.D. 2024-Oct-03 21:00:00.0000,-2.918734210070305,-1.148719864168659,0.3784691812571032,0.001786904409857405,-0.008396275502021178,0.001832651031140098,3
A.D. 2024-Oct-03 22:00:00.0000,-2.918659731825032,-1.149069699590566,0.3785455386130089,0.001788051346062598,-0.008395824731479914,0.001832502048930203,3
A.D. 2024-Oct-03 23:00:00.0000,-2.918585205792897,-1.149419516228103,0.3786218897608956,0.001789198179301408,-0.008395373852237169,0.001832353046230398,3
A.D. 2024-Oct-04 00:00:00.0000,-2.918510631978187,-1.149769314076745,0.3786982346999105,0.001790344909576873,-0.008394922864310922,0.001832204023044642,3
A.D. 2024-Oct-04 01:00:00.0000,-2.918436010385195,-1.150119093131954,0.3787745734291984,0.001791491536891991,-0.008394471767719167,0.001832054979376898,3
A.D. 2024-Oct-04 02:00:00.0000,-2.91836134101821,-1.150468853389209,0.3788509059479069,0.001792638061249801,-0.008394020562479869,0.001831905915231124,3
A.D. 2024-Oct-04 03:00:00.0000,-2.918286623881521,-1.150818594843987,0.3789272322551836,0.001793784482653341,-0.008393569248610995,0.001831756830611278,3
A.D. 2024-Oct-04 04:00:00.0000,-2.918211858979419,-1.151168317491753,0.3790035523501739,0.001794930801105612,-0.008393117826130524,0.001831607725521318,3
A.D. 2024-Oct-04 05:00:00.0000,-2.918137046316192,-1.151518021327987,0.3790798662320256,0.001796077016609655,-0.008392666295056406,0.001831458599965197,3
A.D. 2024-Oct-04 06:00:00.0000,-2.91806218589613,-1.151867706348168,0.3791561738998872,0.001797223129168509,-0.008392214655406592,0.00183130945394687,3
A.D. 2024-Oct-04 07:00:00.0000,-2.917987277723524,-1.152217372547764,0.379232475352904,0.00179836913878518,-0.008391762907199047,0.001831160287470294,3
A.D. 2024-Oct-04 08:00:00.0000,-2.917912321802662,-1.152567019922258,0.3793087705902251,0.001799515045462707,-0.00839131105045171,0.001831011100539419,3
A.D. 2024-Oct-04 09:00:00.0000,-2.917837318137832,-1.15291664846713,0.3793850596109986,0.001800660849204135,-0.008390859085182518,0.001830861893158193,3
A.D. 2024-Oct-04 10:00:00.0000,-2.917762266733325,-1.153266258177851,0.3794613424143711,0.001801806550012468,-0.008390407011409412,0.001830712665330571,3
A.D. 2024-Oct-04 11:00:00.0000,-2.917687167593428,-1.153615849049904,0.3795376189994917,0.001802952147890751,-0.008389954829150328,0.001830563417060501,3
A.D. 2024-Oct-04 12:00:00.0000,-2.91761202072243,-1.153965421078775,0.3796138893655093,0.001804097642842028,-0.00838950253842318,0.001830414148351927,3
A.D. 2024-Oct-04 13:00:00.0000,-2.91753682612462,-1.154314974259935,0.3796901535115708,0.001805243034869306,-0.0083890501392459,0.0018302648592088,3
A.D. 2024-Oct-04 14:00:00.0000,-2.917461583804287,-1.15466450858887,0.3797664114368257,0.001806388323975633,-0.008388597631636404,0.001830115549635065,3
A.D. 2024-Oct-04 15:00:00.0000,-2.917386293765718,-1.155014024061066,0.3798426631404236,0.001807533510164053,-0.008388145015612596,0.001829966219634663,3
A.D. 2024-Oct-04 16:00:00.0000,-2.917310956013203,-1.155363520672,0.3799189086215118,0.001808678593437577,-0.008387692291192394,0.00182981686921154,3
A.D. 2024-Oct-04 17:00:00.0000,-2.917235570551028,-1.155712998417158,0.3799951478792404,0.001809823573799253,-0.008387239458393692,0.001829667498369639,3
A.D. 2024-Oct-04 18:00:00.0000,-2.917160137383482,-1.156062457292029,0.3800713809127594,0.00181096845125213,-0.00838678651723439,0.001829518107112897,3
A.D. 2024-Oct-04 19:00:00.0000,-2.917084656514853,-1.156411897292091,0.3801476077212165,0.001812113225799218,-0.008386333467732382,0.001829368695445259,3
A.D. 2024-Oct-04 20:00:00.0000,-2.917009127949428,-1.156761318412833,0.3802238283037624,0.001813257897443568,-0.008385880309905553,0.00182921926337066,3
A.D. 2024-Oct-04 21:00:00.0000,-2.916933551691495,-1.157110720649747,0.3803000426595477,0.001814402466188231,-0.008385427043771786,0.001829069810893038,3
A.D. 2024-Oct-04 22:00:00.0000,-2.916857927745342,-1.157460103998311,0.3803762507877205,0.00181554693203622,-0.008384973669348962,0.001828920338016331,3
A.D. 2024-Oct-04 23:00:00.0000,-2.916782256115255,-1.157809468454019,0.3804524526874319,0.001816691294990586,-0.008384520186654955,0.001828770844744475,3
A.D. 2024-Oct-05 00:00:00.0000,-2.91670653680552,-1.158158814012364,0.3805286483578328,0.001817835555054384,-0.008384066595707625,0.001828621331081401,3
A.D. 2024-Oct-05 01:00:00.0000,-2.916630769820429,-1.158508140668826,0.3806048377980725,0.001818979712230627,-0.008383612896524844,0.001828471797031044,3
A.D. 2024-Oct-05 02:00:00.0000,-2.916554955164264,-1.158857448418902,0.3806810210073018,0.00182012376652237,-0.008383159089124471,0.001828322242597337,3
A.D. 2024-Oct-05 03:00:00.0000,-2.916479092841314,-1.159206737258085,0.3807571979846727,0.001821267717932669,-0.008382705173524348,0.001828172667784208,3
A.D. 2024-Oct-05 04:00:00.0000,-2.916403182855865,-1.159556007181861,0.3808333687293345,0.001822411566464538,-0.008382251149742339,0.00182802307259559,3
A.D. 2024-Oct-05 05:00:00.0000,-2.916327225212205,-1.159905258185726,0.3809095332404389,0.001823555312121036,-0.008381797017796282,0.00182787345703541,3
A.D. 2024-Oct-05 06:00:00.0000,-2.916251219914617,-1.160254490265176,0.3809856915171382,0.001824698954905219,-0.008381342777704009,0.001827723821107594,3
A.D. 2024-Oct-05 07:00:00.0000,-2.916175166967391,-1.1606037034157,0.381061843558582,0.001825842494820105,-0.008380888429483365,0.001827574164816071,3
A.D. 2024-Oct-05 08:00:00.0000,-2.916099066374811,-1.160952897632796,0.3811379893639229,0.001826985931868753,-0.008380433973152178,0.001827424488164766,3
A.D. 2024-Oct-05 09:00:00.0000,-2.916022918141164,-1.161302072911963,0.3812141289323133,0.001828129266054221,-0.008379979408728264,0.001827274791157599,3
A.D. 2024-Oct-05 10:00:00.0000,-2.915946722270736,-1.16165122924869,0.3812902622629036,0.001829272497379534,-0.008379524736229453,0.001827125073798498,3
A.D. 2024-Oct-05 11:00:00.0000,-2.915870478767811,-1.162000366638479,0.3813663893548467,0.001830415625847745,-0.008379069955673559,0.001826975336091384,3
A.D. 2024-Oct-05 12:00:00.0000,-2.915794187636676,-1.16234948507683,0.3814425102072956,0.001831558651461918,-0.008378615067078382,0.001826825578040174,3
A.D. 2024-Oct-05 13:00:00.0000,-2.915717848881618,-1.162698584559236,0.3815186248194011,0.001832701574225076,-0.00837816007046174,0.001826675799648793,3
A.D. 2024-Oct-05 14:00:00.0000,-2.91564146250692,-1.1630476650812,0.3815947331903166,0.001833844394140281,-0.008377704965841429,0.001826526000921155,3
A.D. 2024-Oct-05 15:00:00.0000,-2.915565028516867,-1.163396726638225,0.3816708353191958,0.001834987111210596,-0.008377249753235238,0.001826376181861178,3
A.D. 2024-Oct-05 16:00:00.0000,-2.915488546915747,-1.163745769225804,0.3817469312051897,0.001836129725439044,-0.008376794432660971,0.001826226342472781,3
A.D. 2024-Oct-05 17:00:00.0000,-2.915412017707844,-1.164094792839445,0.3818230208474523,0.001837272236828691,-0.008376339004136405,0.001826076482759878,3
A.D. 2024-Oct-05 18:00:00.0000,-2.915335440897439,-1.164443797474651,0.3818991042451377,0.0018384146453826,-0.008375883467679318,0.001825926602726379,3
A.D. 2024-Oct-05 19:00:00.0000,-2.915258816488823,-1.16479278312692,0.3819751813973977,0.001839556951103799,-0.008375427823307498,0.001825776702376204,3
A.D. 2024-Oct-05 20:00:00.0000,-2.915182144486276,-1.165141749791759,0.3820512523033865,0.001840699153995353,-0.00837497207103871,0.00182562678171326,3
A.D. 2024-Oct-05 21:00:00.0000,-2.915105424894084,-1.165490697464676,0.3821273169622586,0.001841841254060328,-0.008374516210890713,0.001825476840741456,3
A.D. 2024-Oct-05 22:00:00.0000,-2.915028657716532,-1.16583962614117,0.3822033753731665,0.001842983251301754,-0.008374060242881287,0.001825326879464707,3
A.D. 2024-Oct-05 23:00:00.0000,-2.914951842957904,-1.166188535816749,0.3822794275352649,0.001844125145722698,-0.008373604167028174,0.001825176897886917,3
A.D. 2024-Oct-06 00:00:00.0000,-2.914874980622483,-1.166537426486926,0.3823554734477088,0.001845266937326228,-0.00837314798334913,0.001825026896011994,3
