datetime,x,y,z,vx,vy,vz,identifier
A.D. 2024-Oct-02 15:00:00.0000,-2.180915927319141,-0.423390817429608,0.158018386197708,0.000824381627314231,-0.01226479388415389,0.0008516546845382454,5
A.D. 2024-Oct-02 16:00:00.0000,-2.180881527039227,-0.4239018406680336,0.1580538681044779,0.0008268317659877144,-0.01226432147140684,0.0008514768363817394,5
A.D. 2024-Oct-02 17:00:00.0000,-2.180847024675524,-0.4244128442114765,0.1580893426004031,0.000829281649166973,-0.01226384852501317,0.0008512989640013554,5
A.D. 2024-Oct-02 18:00:00.0000,-2.18081242023868,-0.4249238280377098,0.1581248096844752,0.0008317312767282431,-0.0122633750451,0.0008511210674136576,5
A.D. 2024-Oct-02 19:00:00.0000,-2.180777713739348,-0.425434792124495,0.158160269355685,0.0008341806485477494,-0.01226290103179451,0.0008509431466352118,5
A.D. 2024-Oct-02 20:00:00.0000,-2.180742905188188,-0.4259457364496159,0.1581957216130255,0.0008366297645018638,-0.01226242648522386,0.0008507652016825758,5
A.D. 2024-Oct-02 21:00:00.0000,-2.180707994595862,-0.4264566609908609,0.1582311664554898,0.0008390786244670273,-0.01226195140551527,0.0008505872325723085,5
A.D. 2024-Oct-02 22:00:00.0000,-2.18067298197304,-0.4269675657260076,0.1582666038820713,0.0008415272283196678,-0.01226147579279598,0.0008504092393209654,5
A.D. 2024-Oct-02 23:00:00.0000,-2.180637867330395,-0.4274784506328557,0.1583020338917646,0.0008439755759363616,-0.01226099964719325,0.0008502312219451024,5
A.D. 2024-Oct-03 00:00:00.0000,-2.180602650678605,-0.4279893156892097,0.1583374564835654,0.0008464236671937527,-0.01226052296883436,0.000850053180461269,5
A.D. 2024-Oct-03 01:00:00.0000,-2.180567332028357,-0.4285001608728628,0.1583728716564686,0.0008488715019684731,-0.01226004575784662,0.0008498751148860174,5
A.D. 2024-Oct-03 02:00:00.0000,-2.180531911390339,-0.4290109861616305,0.1584082794094712,0.0008513190801373028,-0.01225956801435737,0.0008496970252358949,5
A.D. 2024-Oct-03 03:00:00.0000,-2.180496388775245,-0.4295217915333338,0.1584436797415709,0.0008537664015770899,-0.01225908973849397,0.0008495189115274442,5
A.D. 2024-Oct-03 04:00:00.0000,-2.180460764193775,-0.4300325769657813,0.1584790726517648,0.0008562134661646697,-0.01225861093038381,0.0008493407737772105,5
A.D. 2024-Oct-03 05:00:00.0000,-2.180425037656633,-0.4305433424368048,0.1585144581390517,0.0008586602737770258,-0.0122581315901543,0.0008491626120017379,5
A.D. 2024-Oct-03 06:00:00.0000,-2.18038920917453,-0.4310540879242407,0.1585498362024315,0.0008611068242912103,-0.01225765171793286,0.0008489844262175604,5
A.D. 2024-Oct-03 07:00:00.0000,-2.180353278758182,-0.431564813405914,0.1585852068409034,0.0008635531175842623,-0.01225717131384697,0.000848806216441219,5
A.D. 2024-Oct-03 08:00:00.0000,-2.180317246418306,-0.4320755188596722,0.1586205700534684,0.0008659991535333691,-0.01225669037802411,0.0008486279826892477,5
A.D. 2024-Oct-03 09:00:00.0000,-2.180281112165629,-0.4325862042633678,0.1586559258391282,0.000868444932015786,-0.01225620891059179,0.0008484497249781758,5
A.D. 2024-Oct-03 10:00:00.0000,-2.180244876010883,-0.4330968695948418,0.1586912741968842,0.0008708904529087559,-0.01225572691167755,0.0008482714433245398,5
A.D. 2024-Oct-03 11:00:00.0000,-2.1802085379648,-0.4336075148319573,0.1587266151257394,0.0008733357160896702,-0.01225524438140895,0.0008480931377448639,5
A.D. 2024-Oct-03 12:00:00.0000,-2.180172098038122,-0.4341181399525827,0.1587619486246976,0.0008757807214359876,-0.01225476131991356,0.0008479148082556742,5
A.D. 2024-Oct-03 13:00:00.0000,-2.180135556241596,-0.4346287449345755,0.1587972746927623,0.0008782254688251548,-0.01225427772731901,0.000847736454873498,5
A.D. 2024-Oct-03 14:00:00.0000,-2.180098912585972,-0.4351393297558144,0.1588325933289386,0.0008806699581347665,-0.01225379360375293,0.0008475580776148549,5
A.D. 2024-Oct-03 15:00:00.0000,-2.180062167082004,-0.4356498943941839,0.1588679045322323,0.0008831141892424852,-0.01225330894934297,0.0008473796764962638,5
A.D. 2024-Oct-03 16:00:00.0000,-2.180025319740456,-0.4361604388275572,0.1589032083016489,0.0008855581620259613,-0.01225282376421682,0.000847201251534246,5
A.D. 2024-Oct-03 17:00:00.0000,-2.179988370572092,-0.4366709630338291,0.1589385046361956,0.000888001876362993,-0.01225233804850219,0.0008470228027453139,5
A.D. 2024-Oct-03 18:00:00.0000,-2.179951319587684,-0.4371814669909,0.1589737935348804,0.0008904453321314464,-0.01225185180232681,0.0008468443301459796,5
A.D. 2024-Oct-03 19:00:00.0000,-2.179914166798008,-0.4376919506766591,0.1590090749967108,0.0008928885292091758,-0.01225136502581843,0.0008466658337527588,5
A.D. 2024-Oct-03 20:00:00.0000,-2.179876912213845,-0.4382024140690172,0.1590443490206959,0.0008953314674741827,-0.01225087771910485,0.0008464873135821602,5
A.D. 2024-Oct-03 21:00:00.0000,-2.179839555845981,-0.4387128571458908,0.1590796156058461,0.000897774146804537,-0.01225038988231386,0.0008463087696506833,5
A.D. 2024-Oct-03 22:00:00.0000,-2.179802097705208,-0.4392232798851848,0.1591148747511705,0.0009002165670782958,-0.01224990151557331,0.0008461302019748395,5
A.D. 2024-Oct-03 23:00:00.0000,-2.179764537802324,-0.4397336822648262,0.1591501264556808,0.0009026587281736651,-0.01224941261901103,0.0008459516105711309,5
A.D. 2024-Oct-04 00:00:00.0000,-2.179726876148129,-0.4402440642627474,0.1591853707183889,0.000905100629968918,-0.01224892319275491,0.0008457729954560545,5
A.D. 2024-Oct-04 01:00:00.0000,-2.17968911275343,-0.4407544258568693,0.1592206075383065,0.0009075422723423154,-0.01224843323693286,0.0008455943566461129,5
A.D. 2024-Oct-04 02:00:00.0000,-2.179651247629038,-0.4412647670251348,0.159255836914447,0.0009099836551722662,-0.01224794275167281,0.000845415694157798,5
A.D. 2024-Oct-04 03:00:00.0000,-2.179613280785771,-0.4417750877454923,0.1592910588458245,0.0009124247783372473,-0.01224745173710269,0.0008452370080076022,5
A.D. 2024-Oct-04 04:00:00.0000,-2.179575212234452,-0.4422853879958787,0.1593262733314527,0.0009148656417157234,-0.0122469601933505,0.0008450582982120233,5
A.D. 2024-Oct-04 05:00:00.0000,-2.179537041985905,-0.4427956677542531,0.159361480370347,0.000917306245186306,-0.01224646812054423,0.0008448795647875489,5
A.D. 2024-Oct-04 06:00:00.0000,-2.179498770050964,-0.4433059269985798,0.1593966799615238,0.000919746588627677,-0.0122459755188119,0.0008447008077506588,5
A.D. 2024-Oct-04 07:00:00.0000,-2.179460396440466,-0.4438161657068117,0.1594318721039987,0.0009221866719185036,-0.01224548238828157,0.0008445220271178468,5
A.D. 2024-Oct-04 08:00:00.0000,-2.179421921165252,-0.4443263838569236,0.1594670567967893,0.0009246264949376019,-0.01224498872908132,0.0008443432229055922,5
A.D. 2024-Oct-04 09:00:00.0000,-2.179383344236171,-0.4448365814268961,0.1595022340389137,0.0009270660575638554,-0.01224449454133921,0.000844164395130373,5
A.D. 2024-Oct-04 10:00:00.0000,-2.179344665664074,-0.445346758394698,0.1595374038293899,0.0009295053596761357,-0.01224399982518341,0.0008439855438086741,5
A.D. 2024-Oct-04 11:00:00.0000,-2.179305885459819,-0.4458569147383203,0.1595725661672374,0.0009319444011534622,-0.01224350458074202,0.0008438066689569656,5
A.D. 2024-Oct-04 12:00:00.0000,-2.179267003634266,-0.4463670504357594,0.1596077210514765,0.0009343831818749222,-0.01224300880814323,0.0008436277705917213,5
A.D. 2024-Oct-04 13:00:00.0000,-2.179228020198285,-0.4468771654650004,0.1596428684811271,0.0009368217017195903,-0.01224251250751524,0.0008434488487294176,5
A.D. 2024-Oct-04 14:00:00.0000,-2.179188935162748,-0.44738725980405,0.1596780084552109,0.0009392599605666897,-0.01224201567898624,0.0008432699033865217,5
A.D. 2024-Oct-04 15:00:00.0000,-2.17914974853853,-0.4478973334309209,0.1597131409727502,0.0009416979582955105,-0.01224151832268449,0.000843090934579498,5
A.D. 2024-Oct-04 16:00:00.0000,-2.179110460336518,-0.4484073863236139,0.159748266032767,0.0009441356947853314,-0.01224102043873825,0.0008429119423248166,5
A.D. 2024-Oct-04 17:00:00.0000,-2.179071070567596,-0.4489174184601522,0.159783383634285,0.0009465731699155783,-0.01224052202727581,0.000842732926638937,5
A.D. 2024-Oct-04 18:00:00.0000,-2.179031579242657,-0.4494274298185639,0.1598184937763285,0.0009490103835657454,-0.01224002308842546,0.0008425538875383175,5
A.D. 2024-Oct-04 19:00:00.0000,-2.178991986372598,-0.4499374203768663,0.1598535964579216,0.0009514473356153142,-0.01223952362231556,0.0008423748250394234,5
A.D. 2024-Oct-04 20:00:00.0000,-2.178952291968324,-0.4504473901130986,0.1598886916780901,0.0009538840259439144,-0.01223902362907446,0.0008421957391587053,5
A.D. 2024-Oct-04 21:00:00.0000,-2.17891249604074,-0.450957339005305,0.1599237794358604,0.0009563204544312429,-0.01223852310883053,0.0008420166299126169,5
A.D. 2024-Oct-04 22:00:00.0000,-2.17887259860076,-0.4514672670315186,0.1599588597302587,0.0009587566209569851,-0.01223802206171219,0.0008418374973176147,5
A.D. 2024-Oct-04 23:00:00.0000,-2.1788325996593,-0.4519771741697946,0.1599939325603126,0.0009611925254009738,-0.01223752048784786,0.0008416583413901425,5
A.D. 2024-Oct-05 00:00:00.0000,-2.178792499227284,-0.4524870603981936,0.1600289979250508,0.0009636281676431093,-0.01223701838736599,0.00084147916214665,5
A.D. 2024-Oct-05 01:00:00.0000,-2.17875229731564,-0.4529969256947647,0.1600640558235013,0.0009660635475632803,-0.01223651576039506,0.0008412999596035838,5
A.D. 2024-Oct-05 02:00:00.0000,-2.178711993935299,-0.4535067700375789,0.1600991062546942,0.0009684986650415225,-0.01223601260706357,0.0008411207337773846,5
