datetime,x,y,z,vx,vy,vz,identifier
A.D. 2024-Oct-04 23:00:00.0000,1.515539358085333,-2.503442705666716,-0.3592566789377738,0.008328867609655906,0.004753279748837328,-0.001382729889693608,1
A.D. 2024-Oct-05 00:00:00.0000,1.515886378975194,-2.503244627281969,-0.3593142890784248,0.008328135078045987,0.004754482699430422,-0.001382556857452535,1
A.D. 2024-Oct-05 01:00:00.0000,1.516233369339705,-2.503046498776728,-0.3593718920088871,0.008327402392947004,0.004755685532572567,-0.001382383800651196,1
A.D. 2024-Oct-05 02:00:00.0000,1.516580329172474,-2.502848320155886,-0.3594294877281382,0.008326669554376463,0.004756888248248561,-0.001382210719293298,1
A.D. 2024-Oct-05 03:00:00.0000,1.516927258467106,-2.502650091424338,-0.3594870762351544,0.00832593656235188,0.004758090846443187,-0.001382037613382546,1
A.D. 2024-Oct-05 04:00:00.0000,1.517274157217205,-2.502451812586981,-0.3595446575289121,0.008325203416890772,0.00475929332714124,-0.001381864482922653,1
A.D. 2024-Oct-05 05:00:00.0000,1.517621025416382,-2.502253483648709,-0.3596022316083902,0.008324470118010647,0.004760495690327519,-0.001381691327917319,1
A.D. 2024-Oct-05 06:00:00.0000,1.517967863058243,-2.502055104614419,-0.3596597984725647,0.008323736665729019,0.004761697935986822,-0.001381518148370255,1
A.D. 2024-Oct-05 07:00:00.0000,1.518314670136395,-2.50185667548901,-0.3597173581204134,0.00832300306006341,0.004762900064103941,-0.001381344944285169,1
A.D. 2024-Oct-05 08:00:00.0000,1.518661446644451,-2.501658196277377,-0.3597749105509144,0.00832226930103132,0.004764102074663689,-0.001381171715665765,1
A.D. 2024-Oct-05 09:00:00.0000,1.519008192576019,-2.50145966698442,-0.3598324557630448,0.008321535388650266,0.004765303967650869,-0.00138099846251575,1
A.D. 2024-Oct-05 10:00:00.0000,1.519354907924708,-2.501261087615039,-0.3598899937557833,0.008320801322937771,0.004766505743050281,-0.001380825184838834,1
A.D. 2024-Oct-05 11:00:00.0000,1.519701592684134,-2.501062458174133,-0.3599475245281074,0.008320067103911337,0.004767707400846744,-0.001380651882638719,1
A.D. 2024-Oct-05 12:00:00.0000,1.520048246847906,-2.500863778666602,-0.3600050480789956,0.008319332731588483,0.00476890894102507,-0.001380478555919116,1
A.D. 2024-Oct-05 13:00:00.0000,1.520394870409636,-2.500665049097348,-0.3600625644074271,0.008318598205986724,0.004770110363570061,-0.001380305204683728,1
A.D. 2024-Oct-05 14:00:00.0000,1.520741463362942,-2.500466269471272,-0.3601200735123791,0.008317863527123565,0.004771311668466552,-0.001380131828936264,1
A.D. 2024-Oct-05 15:00:00.0000,1.521088025701436,-2.500267439793276,-0.3601775753928316,0.008317128695016527,0.004772512855699352,-0.001379958428680428,1
A.D. 2024-Oct-05 16:00:00.0000,1.521434557418732,-2.500068560068265,-0.3602350700477618,0.008316393709683128,0.004773713925253278,-0.001379785003919929,1
A.D. 2024-Oct-05 17:00:00.0000,1.521781058508448,-2.49986963030114,-0.360292557476151,0.00831565857114087,0.004774914877113166,-0.00137961155465847,1
A.D. 2024-Oct-05 18:00:00.0000,1.5221275289642,-2.499670650496806,-0.3603500376769769,0.008314923279407275,0.004776115711263838,-0.001379438080899761,1
A.D. 2024-Oct-05 19:00:00.0000,1.522473968779604,-2.49947162066017,-0.3604075106492188,0.008314187834499857,0.004777316427690114,-0.001379264582647506,1
A.D. 2024-Oct-05 20:00:00.0000,1.522820377948281,-2.499272540796134,-0.3604649763918572,0.008313452236436125,0.004778517026376839,-0.001379091059905411,1
A.D. 2024-Oct-05 21:00:00.0000,1.523166756463848,-2.499073410909607,-0.3605224349038711,0.00831271648523359,0.00477971750730884,-0.001378917512677182,1
A.D. 2024-Oct-05 22:00:00.0000,1.523513104319923,-2.498874231005495,-0.36057988618424,0.00831198058090978,0.004780917870470946,-0.001378743940966526,1
A.D. 2024-Oct-05 23:00:00.0000,1.52385942151013,-2.498675001088704,-0.360637330231945,0.008311244523482192,0.004782118115848009,-0.001378570344777147,1
A.D. 2024-Oct-06 00:00:00.0000,1.524205708028088,-2.498475721164143,-0.3606947670459653,0.00831050831296835,0.004783318243424861,-0.001378396724112752,1
A.D. 2024-Oct-06 01:00:00.0000,1.524551963867418,-2.498276391236721,-0.3607521966252812,0.008309771949385761,0.004784518253186345,-0.001378223078977047,1
A.D. 2024-Oct-06 02:00:00.0000,1.524898189021744,-2.498077011311348,-0.3608096189688734,0.008309035432751948,0.004785718145117307,-0.001378049409373737,1
