datetime,x,y,z,vx,vy,vz,identifier
A.D. 2024-Nov-04 14:00:00.0000,0.1019807861677621,-2.679260268444703,1.843899659128339,0.00859703873787726,-0.001215836603556377,9.851461439109704e-05,2
A.D. 2024-Nov-04 15:00:00.0000,0.1023389953070305,-2.679310908291526,1.84390375011055,0.008596999925789842,-0.001214876049091986,9.785253714200896e-05,2
A.D. 2024-Nov-04 16:00:00.0000,0.1026972028264886,-2.679361508115896,1.843907813506887,0.008596960987176947,-0.001213915525944706,9.719049250245995e-05,2
A.D. 2024-Nov-04 17:00:00.0000,0.1030554087208689,-2.679412067919122,1.843911849318711,0.008596921922051916,-0.001212955034119051,9.652848047443118e-05,2
A.D. 2024-Nov-04 18:00:00.0000,0.103413612984904,-2.679462587702508,1.843915857547379,0.008596882730428083,-0.001211994573619537,9.586650105990275e-05,2
A.D. 2024-Nov-04 19:00:00.0000,0.1037718156133157,-2.679513067467359,1.843919838194252,0.00859684341231878,-0.001211034144450705,9.520455426087541e-05,2
A.D. 2024-Nov-04 20:00:00.0000,0.1041300166008381,-2.679563507214981,1.843923791260687,0.00859680396773734,-0.001210073746617066,9.454264007932711e-05,2
A.D. 2024-Nov-04 21:00:00.0000,0.1044882159422055,-2.679613906946679,1.843927716748045,0.008596764396697085,-0.001209113380123128,9.388075851723565e-05,2
A.D. 2024-Nov-04 22:00:00.0000,0.1048464136321413,-2.67966426666376,1.843931614657684,0.008596724699211342,-0.00120815304497343,9.321890957659891e-05,2
A.D. 2024-Nov-04 23:00:00.0000,0.1052046096653811,-2.679714586367528,1.843935484990963,0.008596684875293432,-0.001207192741172477,9.255709325939256e-05,2
A.D. 2024-Nov-05 00:00:00.0000,0.1055628040366612,-2.679764866059293,1.843939327749242,0.008596644924956674,-0.001206232468724771,9.189530956759095e-05,2
A.D. 2024-Nov-05 01:00:00.0000,0.1059209967407065,-2.679815105740358,1.84394314293388,0.008596604848214383,-0.001205272227634847,9.123355850318971e-05,2
A.D. 2024-Nov-05 02:00:00.0000,0.1062791877722544,-2.679865305412031,1.843946930546237,0.008596564645079872,-0.001204312017907206,9.057184006816146e-05,2
A.D. 2024-Nov-05 03:00:00.0000,0.1066373771260425,-2.67991546507562,1.843950690587672,0.008596524315566453,-0.001203351839546344,8.991015426447828e-05,2
A.D. 2024-Nov-05 04:00:00.0000,0.1069955647967978,-2.679965584732429,1.843954423059545,0.008596483859687431,-0.00120239169255679,8.924850109413287e-05,2
A.D. 2024-Nov-05 05:00:00.0000,0.107353750779259,-2.680015664383768,1.843958127963217,0.00859644327745611,-0.001201431576943041,8.858688055909501e-05,2
A.D. 2024-Nov-05 06:00:00.0000,0.1077119350681657,-2.680065704030944,1.843961805300045,0.008596402568885792,-0.001200471492709588,8.792529266133436e-05,2
A.D. 2024-Nov-05 07:00:00.0000,0.1080701176582463,-2.680115703675264,1.843965455071392,0.008596361733989775,-0.001199511439860957,8.726373740284058e-05,2
A.D. 2024-Nov-05 08:00:00.0000,0.1084282985442413,-2.680165663318034,1.843969077278615,0.008596320772781359,-0.001198551418401636,8.660221478558122e-05,2
A.D. 2024-Nov-05 09:00:00.0000,0.1087864777208919,-2.680215582960567,1.843972671923078,0.008596279685273833,-0.001197591428336115,8.594072481152262e-05,2
A.D. 2024-Nov-05 10:00:00.0000,0.1091446551829281,-2.680265462604166,1.843976239006137,0.00859623847148049,-0.001196631469668913,8.527926748265225e-05,2
A.D. 2024-Nov-05 11:00:00.0000,0.1095028309250922,-2.680315302250141,1.843979778529154,0.008596197131414612,-0.001195671542404513,8.461784280093471e-05,2
A.D. 2024-Nov-05 12:00:00.0000,0.109861004942127,-2.680365101899802,1.84398329049349,0.00859615566508949,-0.001194711646547401,8.39564507683337e-05,2
A.D. 2024-Nov-05 13:00:00.0000,0.1102191772287642,-2.680414861554456,1.843986774900505,0.008596114072518405,-0.00119375178210209,8.329509138683408e-05,2
A.D. 2024-Nov-05 14:00:00.0000,0.1105773477797477,-2.680464581215413,1.84399023175156,0.008596072353714632,-0.001192791949073059,8.263376465839762e-05,2
A.D. 2024-Nov-05 15:00:00.0000,0.110935516589822,-2.680514260883982,1.843993661048013,0.008596030508691451,-0.001191832147464788,8.197247058498552e-05,2
A.D. 2024-Nov-05 16:00:00.0000,0.1112936836537204,-2.680563900561472,1.843997062791228,0.008595988537462134,-0.001190872377281786,8.131120916857961e-05,2
A.D. 2024-Nov-05 17:00:00.0000,0.1116518489661886,-2.680613500249192,1.844000436982564,0.00859594644003995,-0.001189912638528528,8.064998041113945e-05,2
A.D. 2024-Nov-05 18:00:00.0000,0.1120100125219726,-2.680663059948453,1.844003783623383,0.008595904216438171,-0.001188952931209487,7.998878431462308e-05,2
A.D. 2024-Nov-05 19:00:00.0000,0.1123681743158074,-2.680712579660564,1.844007102715044,0.008595861866670058,-0.001187993255329168,7.932762088100989e-05,2
A.D. 2024-Nov-05 20:00:00.0000,0.1127263343424404,-2.680762059386833,1.84401039425891,0.008595819390748875,-0.00118703361089204,7.86664901122566e-05,2
A.D. 2024-Nov-05 21:00:00.0000,0.1130844925966192,-2.680811499128574,1.84401365825634,0.00859577678868788,-0.001186073997902574,7.800539201031877e-05,2
A.D. 2024-Nov-05 22:00:00.0000,0.1134426490730805,-2.680860898887095,1.844016894708698,0.00859573406050033,-0.001185114416365267,7.734432657717312e-05,2
